asserter,assertionId,assertionTimestamp,bond,currency,disputeHash,disputeTimestamp,disputer,expirationTime,id,settlementResolution,settlementTimestamp,currencySymbol,bondUSD,wasDisputed,isSettled,timeToDispute,timeToSettlement,asserterWon,disputerWon
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x64805250acbfa98983cac13d15571213148c977e0704c6cf3301734524949bae,2024-05-14 13:06:35,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-05-15 13:06:35,0x64805250acbfa98983cac13d15571213148c977e0704c6cf3301734524949bae,True,2024-05-15 13:06:47,USDC,599.94,False,True,,86412.0,True,False
0x9a8f92a830a5cb89a3816e3d267cb7791c16b04d,0x2b20c94fdc6fe9d520cfdcde9b3db434810b3cf607d0a6a209cf1738a452f8b5,2024-05-13 15:12:23,2e+18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,2024-05-15 15:12:23,0x2b20c94fdc6fe9d520cfdcde9b3db434810b3cf607d0a6a209cf1738a452f8b5,True,2024-05-15 15:15:47,WETH,3689.3986,False,True,,173004.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xb5bcfe4f276f251a45f11742886dec7f046d2885591a39199f14a7ae697ec542,2024-05-13 13:06:35,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-05-14 13:06:35,0xb5bcfe4f276f251a45f11742886dec7f046d2885591a39199f14a7ae697ec542,True,2024-05-14 13:10:47,USDC,599.94,False,True,,86652.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x3bda3aa7483faee9ab132113871c7b77e976a903a5c50d56778dd9706b94044d,2024-05-12 13:05:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-05-13 13:05:59,0x3bda3aa7483faee9ab132113871c7b77e976a903a5c50d56778dd9706b94044d,True,2024-05-13 13:06:35,USDC,599.94,False,True,,86436.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x2dadf1a9d61ee5be9054c7965aef6dc72dcf7c70f08209a001b57106d60806d9,2024-05-11 13:05:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-05-12 13:05:59,0x2dadf1a9d61ee5be9054c7965aef6dc72dcf7c70f08209a001b57106d60806d9,True,2024-05-12 13:10:59,USDC,599.94,False,True,,86700.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x0c912092bf632b9bd499ae14dc1403b889f1e1c5c37d28ab0c3a9cab1782aaaa,2024-05-10 13:06:23,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-05-11 13:06:23,0x0c912092bf632b9bd499ae14dc1403b889f1e1c5c37d28ab0c3a9cab1782aaaa,True,2024-05-11 13:10:35,USDC,599.94,False,True,,86652.0,True,False
0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081,0x129e53c57cd536d2ca78c2bef6e5e9c3afd6f2fa3df84de83796005428ed9935,2024-05-09 14:05:47,2e+18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,2024-05-10 14:05:47,0x129e53c57cd536d2ca78c2bef6e5e9c3afd6f2fa3df84de83796005428ed9935,True,2024-05-10 14:10:47,WETH,3689.3986,False,True,,86700.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xc57d3434d7cf908892371fce571d151c229f3d0ff92896b3e4cf66f824211b39,2024-05-09 13:05:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-05-10 13:05:59,0xc57d3434d7cf908892371fce571d151c229f3d0ff92896b3e4cf66f824211b39,True,2024-05-10 13:06:23,USDC,599.94,False,True,,86424.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x350e075d23c9a199976681a1f13e6ab437069890e48c49cf33a4343ae2f7e403,2024-05-08 13:06:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-05-09 13:06:59,0x350e075d23c9a199976681a1f13e6ab437069890e48c49cf33a4343ae2f7e403,True,2024-05-09 13:10:59,USDC,599.94,False,True,,86640.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x774b50c2a7f2f6c90b04a8a2adc864b04642300c5362696e7140f55a84702566,2024-05-07 13:06:11,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-05-08 13:06:11,0x774b50c2a7f2f6c90b04a8a2adc864b04642300c5362696e7140f55a84702566,True,2024-05-08 13:06:59,USDC,599.94,False,True,,86448.0,True,False
0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081,0x44724c89958550d3f3d2cf44834f59d9eb04d688b43a88f7db78afec6a7ef027,2024-05-07 07:55:59,2e+18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,2024-05-10 07:55:59,0x44724c89958550d3f3d2cf44834f59d9eb04d688b43a88f7db78afec6a7ef027,True,2024-05-10 07:57:35,WETH,3689.3986,False,True,,259296.0,True,False
0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081,0x476a2f7e8a1b05598184a76a2e4792abbf2322feeeaaf80d717ef26e45cceeee,2024-05-07 07:50:59,2e+18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,2024-05-10 07:50:59,0x476a2f7e8a1b05598184a76a2e4792abbf2322feeeaaf80d717ef26e45cceeee,True,2024-05-10 07:55:59,WETH,3689.3986,False,True,,259500.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xf4bad4e612de16852e1eab2c5e2850830228ce76475ab85f57d1e74776ec530f,2024-05-06 13:06:11,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-05-07 13:06:11,0xf4bad4e612de16852e1eab2c5e2850830228ce76475ab85f57d1e74776ec530f,True,2024-05-07 13:11:11,USDC,599.94,False,True,,86700.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x7fb925682d4afc644581dff208fa97dab5eaf550d64fcbe63c8ed0a1cdf1723e,2024-05-05 13:09:11,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-05-06 13:09:11,0x7fb925682d4afc644581dff208fa97dab5eaf550d64fcbe63c8ed0a1cdf1723e,True,2024-05-06 13:10:59,USDC,599.94,False,True,,86508.0,True,False
0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081,0x043ee0d28ea39e1062f9ef174c2220480dfc6c6e1fa62d55fd1f49c79454f862,2024-05-05 11:56:11,2e+18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,2024-05-08 11:56:11,0x043ee0d28ea39e1062f9ef174c2220480dfc6c6e1fa62d55fd1f49c79454f862,True,2024-05-08 12:00:47,WETH,3689.3986,False,True,,259476.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x1ed0d46428e5dd13cd21a2673f2a03fc5b721bd5b816c07e951cf7875cbfc9d2,2024-05-04 13:05:35,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-05-05 13:05:35,0x1ed0d46428e5dd13cd21a2673f2a03fc5b721bd5b816c07e951cf7875cbfc9d2,True,2024-05-05 13:05:47,USDC,599.94,False,True,,86412.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xf83529ecfa5c29d2aa6d8e9e76422a71a56403f498b82513c5c8dce871cd7b14,2024-05-03 13:06:23,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-05-04 13:06:23,0xf83529ecfa5c29d2aa6d8e9e76422a71a56403f498b82513c5c8dce871cd7b14,True,2024-05-04 13:10:35,USDC,599.94,False,True,,86652.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xeb174d433a38b3bd284b089c7aba457edb2b331e88a66c73f446e8650133d97e,2024-05-02 13:06:11,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-05-03 13:06:11,0xeb174d433a38b3bd284b089c7aba457edb2b331e88a66c73f446e8650133d97e,True,2024-05-03 13:06:23,USDC,599.94,False,True,,86412.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xd9559616bf9cf9713c06f2e3b1d4e7dd5069ed46b31cc4c11b74a216340b7ef1,2024-05-01 13:05:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-05-02 13:05:59,0xd9559616bf9cf9713c06f2e3b1d4e7dd5069ed46b31cc4c11b74a216340b7ef1,True,2024-05-02 13:06:11,USDC,599.94,False,True,,86412.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x2dea379a2b90318eda9afbb8e06e4c3e41ab09c14363389edda203d58aa7aafd,2024-04-30 13:06:23,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-05-01 13:06:23,0x2dea379a2b90318eda9afbb8e06e4c3e41ab09c14363389edda203d58aa7aafd,True,2024-05-01 13:10:35,USDC,599.94,False,True,,86652.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xac18aa7c34b1bc46e658fa45ff331b129a50ab15c09359bd038ed6ce62e56c54,2024-04-29 13:05:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-30 13:05:59,0xac18aa7c34b1bc46e658fa45ff331b129a50ab15c09359bd038ed6ce62e56c54,True,2024-04-30 13:06:23,USDC,599.94,False,True,,86424.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x8958d1ba36c9a8cb2fed7eecffedbcd4cde88ae10cdf15cbab798f861b28b3f0,2024-04-29 12:08:47,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-30 12:08:47,0x8958d1ba36c9a8cb2fed7eecffedbcd4cde88ae10cdf15cbab798f861b28b3f0,True,2024-04-30 12:10:35,USDC,599.94,False,True,,86508.0,True,False
0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081,0x031dc74c64e72e4585d63408beaa083e2bf9bc511c21487e640f1b556dd82cf8,2024-04-26 20:45:47,2e+18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,2024-04-28 20:45:47,0x031dc74c64e72e4585d63408beaa083e2bf9bc511c21487e640f1b556dd82cf8,True,2024-04-28 20:50:35,WETH,3689.3986,False,True,,173088.0,True,False
0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081,0x7142bd4747e46d3573e94cff1ad0e3058652e835ea9ae833213a592fb89088de,2024-04-25 00:40:59,2e+18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,2024-04-28 00:40:59,0x7142bd4747e46d3573e94cff1ad0e3058652e835ea9ae833213a592fb89088de,True,2024-04-28 00:45:47,WETH,3689.3986,False,True,,259488.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x10bc42f58e9fce4c6e97d0ed9e2bc3c9cde6c16074935353e605177c02972921,2024-04-24 06:07:35,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-25 06:07:35,0x10bc42f58e9fce4c6e97d0ed9e2bc3c9cde6c16074935353e605177c02972921,True,2024-04-25 06:10:35,USDC,599.94,False,True,,86580.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xec686f6c48f0e3b96d855ed8b1ff40e592da2e3a80b59da37d0f6b0f2e1a72c5,2024-04-23 06:06:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-24 06:06:59,0xec686f6c48f0e3b96d855ed8b1ff40e592da2e3a80b59da37d0f6b0f2e1a72c5,True,2024-04-24 06:07:35,USDC,599.94,False,True,,86436.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xcb936f6917a27ce836b21226680154af9f52f48c677db2e6bcdeafc82c251ba7,2024-04-22 06:06:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-23 06:06:59,0xcb936f6917a27ce836b21226680154af9f52f48c677db2e6bcdeafc82c251ba7,True,2024-04-23 06:10:47,USDC,599.94,False,True,,86628.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x862453f1b187627ccb1ec97d036dd17cb97682c49190c32d6d01f20cbf23ce56,2024-04-21 06:06:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-22 06:06:59,0x862453f1b187627ccb1ec97d036dd17cb97682c49190c32d6d01f20cbf23ce56,True,2024-04-22 06:10:59,USDC,599.94,False,True,,86640.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x60fb058a954dbbcb364d35ec5e43fb94ca22ed19e02b734e5cddaa4f4004005a,2024-04-20 06:06:47,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-21 06:06:47,0x60fb058a954dbbcb364d35ec5e43fb94ca22ed19e02b734e5cddaa4f4004005a,True,2024-04-21 06:06:59,USDC,599.94,False,True,,86412.0,True,False
0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081,0x951d5646db5f9744f08604bf4835fe225191fbca3af96ce443e63a1e199bdba1,2024-04-19 15:01:11,2e+18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,2024-04-21 15:01:11,0x951d5646db5f9744f08604bf4835fe225191fbca3af96ce443e63a1e199bdba1,True,2024-04-21 15:02:11,WETH,3689.3986,False,True,,172860.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x07b36c7e1d7f1b1b8e375c27a93adf48344196de62f10c11c8d4f7200ac0e304,2024-04-19 06:07:35,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-20 06:07:35,0x07b36c7e1d7f1b1b8e375c27a93adf48344196de62f10c11c8d4f7200ac0e304,True,2024-04-20 06:10:47,USDC,599.94,False,True,,86592.0,True,False
0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081,0xe3febedba17d361d41fa3f6df7be970498138e28cad1f7278c038acb0200ee84,2024-04-18 15:02:47,2e+18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,2024-04-19 15:02:47,0xe3febedba17d361d41fa3f6df7be970498138e28cad1f7278c038acb0200ee84,True,2024-04-19 15:05:47,WETH,3689.3986,False,True,,86580.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xa00505349d69d44e1a3da4c6e4e4e4e04a0f05750c47539726cab79991afb761,2024-04-18 06:06:23,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-19 06:06:23,0xa00505349d69d44e1a3da4c6e4e4e4e04a0f05750c47539726cab79991afb761,True,2024-04-19 06:07:35,USDC,599.94,False,True,,86472.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x72a1e63436c9304e96982d3e0a48e667275c7ac14203e965286016a62aaf6d1c,2024-04-17 06:06:23,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-18 06:06:23,0x72a1e63436c9304e96982d3e0a48e667275c7ac14203e965286016a62aaf6d1c,True,2024-04-18 06:10:35,USDC,599.94,False,True,,86652.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x5e947fce6a79324a3c89f4d6b1f77e531fee09a9c8f86c814a4203896575fe4b,2024-04-16 06:06:47,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-17 06:06:47,0x5e947fce6a79324a3c89f4d6b1f77e531fee09a9c8f86c814a4203896575fe4b,True,2024-04-17 06:10:59,USDC,599.94,False,True,,86652.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x503aed78b85ac4cd9b1f161aef374ecd06a0b0cd7f9d2c134cc281c0a755ba2d,2024-04-15 06:07:11,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-16 06:07:11,0x503aed78b85ac4cd9b1f161aef374ecd06a0b0cd7f9d2c134cc281c0a755ba2d,True,2024-04-16 06:10:35,USDC,599.94,False,True,,86604.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xd50b63f95b4a1bd7e063ec5874ea7d93eaaebf3d2cb7935cf068f6e92d71b345,2024-04-14 06:34:23,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-15 06:34:23,0xd50b63f95b4a1bd7e063ec5874ea7d93eaaebf3d2cb7935cf068f6e92d71b345,True,2024-04-15 06:35:35,USDC,599.94,False,True,,86472.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x85e09c07319be8583ce506782cf499222f73bce2dd960c7ed265a463968da11c,2024-04-13 06:06:11,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-14 06:06:11,0x85e09c07319be8583ce506782cf499222f73bce2dd960c7ed265a463968da11c,True,2024-04-14 06:10:35,USDC,599.94,False,True,,86664.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xde11246ae31f363ec1ca86ccd99d1bf87fd9b5d9ccd54e7dc0ee49b8197a32f9,2024-04-12 06:06:35,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-13 06:06:35,0xde11246ae31f363ec1ca86ccd99d1bf87fd9b5d9ccd54e7dc0ee49b8197a32f9,True,2024-04-13 06:10:47,USDC,599.94,False,True,,86652.0,True,False
0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081,0x931d3c8bf4bcf0b1069e4537dcbfa0679879260ea424eed89423179517a22cea,2024-04-11 15:00:59,2e+18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,2024-04-13 15:00:59,0x931d3c8bf4bcf0b1069e4537dcbfa0679879260ea424eed89423179517a22cea,True,2024-04-13 15:05:47,WETH,3689.3986,False,True,,173088.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xb22a4f86ee692509647cb8b4977f846f0fbc8d77c321f0d05d9fcf23a4d5fff0,2024-04-11 06:06:47,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-12 06:06:47,0xb22a4f86ee692509647cb8b4977f846f0fbc8d77c321f0d05d9fcf23a4d5fff0,True,2024-04-12 06:10:47,USDC,599.94,False,True,,86640.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xe25faf574d7f659f2c340a27b45b58e7de8db4bceba1ecf1c6b9893cebbfef64,2024-04-10 06:06:47,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-11 06:06:47,0xe25faf574d7f659f2c340a27b45b58e7de8db4bceba1ecf1c6b9893cebbfef64,True,2024-04-11 06:10:59,USDC,599.94,False,True,,86652.0,True,False
0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081,0xe3a2b6888c36666ad640cfdb385c48202c35634d020bd64d20239d82ea327adc,2024-04-09 14:50:59,2e+18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,2024-04-11 14:50:59,0xe3a2b6888c36666ad640cfdb385c48202c35634d020bd64d20239d82ea327adc,True,2024-04-11 14:55:47,WETH,3689.3986,False,True,,173088.0,True,False
0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081,0x40d05097cfcd27eaa2ef1aa541167a41797519e89768b782e6d6927d5582c8bb,2024-04-09 14:50:47,2e+18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,2024-04-11 14:50:47,0x40d05097cfcd27eaa2ef1aa541167a41797519e89768b782e6d6927d5582c8bb,True,2024-04-11 14:55:35,WETH,3689.3986,False,True,,173088.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xabd0a4b3d4b0569c3558e7e58f904d9467ccf221197de5a83f4e6a0fd7faaadf,2024-04-09 06:06:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-10 06:06:59,0xabd0a4b3d4b0569c3558e7e58f904d9467ccf221197de5a83f4e6a0fd7faaadf,True,2024-04-10 06:10:47,USDC,599.94,False,True,,86628.0,True,False
0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081,0xf5252f876f226750a74365f1f64cd6e333f548b4ff32fb2094c6e8bb79fa5fb3,2024-04-08 21:06:47,2e+18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,2024-04-09 21:06:47,0xf5252f876f226750a74365f1f64cd6e333f548b4ff32fb2094c6e8bb79fa5fb3,True,2024-04-09 21:10:35,WETH,3689.3986,False,True,,86628.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xb29ef453618f65a7030b425b1ca3338a120ec6f05a81d4a26554a88e3ebe59b9,2024-04-08 06:07:47,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-09 06:07:47,0xb29ef453618f65a7030b425b1ca3338a120ec6f05a81d4a26554a88e3ebe59b9,True,2024-04-09 06:10:47,USDC,599.94,False,True,,86580.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x979f6b5ccbafc0da766b8f6fe36bd067fe330e9e376033bba4ed9900596945c5,2024-04-07 06:06:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-08 06:06:59,0x979f6b5ccbafc0da766b8f6fe36bd067fe330e9e376033bba4ed9900596945c5,True,2024-04-08 06:07:47,USDC,599.94,False,True,,86448.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x389e3b38da7cb030398d863c9997d4a6058f8699d81518463a5da800db5a2664,2024-04-06 10:02:35,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-07 10:02:35,0x389e3b38da7cb030398d863c9997d4a6058f8699d81518463a5da800db5a2664,True,2024-04-07 10:05:35,USDC,599.94,False,True,,86580.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x759e7ca7d544f01645600352bba8227f6989f0c22a3891a4e9d3c393e97500d5,2024-04-05 06:07:11,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-06 06:07:11,0x759e7ca7d544f01645600352bba8227f6989f0c22a3891a4e9d3c393e97500d5,True,2024-04-06 06:10:35,USDC,599.94,False,True,,86604.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x5d49b18eaf4e8f7342ed19ef32e5146dcf1938125bcbd4002c3e3507871b8a7a,2024-04-04 06:07:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-05 06:07:59,0x5d49b18eaf4e8f7342ed19ef32e5146dcf1938125bcbd4002c3e3507871b8a7a,True,2024-04-05 06:10:35,USDC,599.94,False,True,,86556.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x4c54fde11df2cb97adbde37b761f28b2ab92685ec495225cc52392029431844b,2024-04-03 06:06:23,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-04 06:06:23,0x4c54fde11df2cb97adbde37b761f28b2ab92685ec495225cc52392029431844b,True,2024-04-04 06:07:59,USDC,599.94,False,True,,86496.0,True,False
0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081,0xd2e1c9f16e9f6eeffacd11dc23d5b34d5c81746d5e6d408a595aa93da040abc8,2024-04-03 03:05:59,2e+18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,2024-04-04 03:05:59,0xd2e1c9f16e9f6eeffacd11dc23d5b34d5c81746d5e6d408a595aa93da040abc8,True,2024-04-04 03:10:35,WETH,3689.3986,False,True,,86676.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x516f7962d1ad585affce13794df329f4bded752eab1ddc11ca5c1f22c9e9b658,2024-04-02 06:08:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-03 06:08:59,0x516f7962d1ad585affce13794df329f4bded752eab1ddc11ca5c1f22c9e9b658,True,2024-04-03 06:10:47,USDC,599.94,False,True,,86508.0,True,False
0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081,0x1795fdc07fd42b0de99f5e3f6401d1fcfc17eabf129760d9da2e1d8858fe7187,2024-04-01 20:05:59,2e+18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,2024-04-02 20:05:59,0x1795fdc07fd42b0de99f5e3f6401d1fcfc17eabf129760d9da2e1d8858fe7187,True,2024-04-02 20:10:47,WETH,3689.3986,False,True,,86688.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x167e791f7b42d379c5270886b5edfe4f1de20a68ffa60724b9f6df382d032319,2024-04-01 06:07:23,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-02 06:07:23,0x167e791f7b42d379c5270886b5edfe4f1de20a68ffa60724b9f6df382d032319,True,2024-04-02 06:08:59,USDC,599.94,False,True,,86496.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xe33fab4804fa7c425d547a538466cb32f417c47e92bc1fc944227a3c7cc1fff2,2024-03-31 06:06:35,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-04-01 06:06:35,0xe33fab4804fa7c425d547a538466cb32f417c47e92bc1fc944227a3c7cc1fff2,True,2024-04-01 06:07:23,USDC,599.94,False,True,,86448.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x1662463ebf6aa0cd40b34a2f7cbca83b65d7a0700a35d72a93236fcaae85d0a6,2024-03-30 06:06:23,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-03-31 06:06:23,0x1662463ebf6aa0cd40b34a2f7cbca83b65d7a0700a35d72a93236fcaae85d0a6,True,2024-03-31 06:06:35,USDC,599.94,False,True,,86412.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0xdfbe31195cbf512817f2f7c2d037a9b1426bca3eabd1c9f8f7900033356b88d7,2024-03-29 06:07:59,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-03-30 06:07:59,0xdfbe31195cbf512817f2f7c2d037a9b1426bca3eabd1c9f8f7900033356b88d7,True,2024-03-30 06:10:47,USDC,599.94,False,True,,86568.0,True,False
0x51881a1cde5dbae15d02ae1824940b19768d8f2b,0x77175e939a6e098d26994039de58975e46beb38a4f508ce0860d3af87d9bb8bc,2024-03-28 06:07:11,600000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,2024-03-29 06:07:11,0x77175e939a6e098d26994039de58975e46beb38a4f508ce0860d3af87d9bb8bc,True,2024-03-29 06:07:59,USDC,599.94,False,True,,86448.0,True,False
0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081,0x44d5f5060b673d273cf58151c5e891f3bee508070911fa7ed606ae3238e3b30d,2024-03-27 16:01:11,2e+18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,2024-03-28 16:01:11,0x44d5f5060b673d273cf58151c5e891f3bee508070911fa7ed606ae3238e3b30d,True,2024-03-28 16:05:47,WETH,3689.3986,False,True,,86676.0,True,False
