juror,total_votes,votes_cast,votes_missed,vote_0,vote_1,vote_2,participation_rate
0x81Dc87e080351b15589F77Eb344B92E662A8c426,2,2,0,0,0,0,1.0
0x82a8439BA037f88bC73c4CCF55292e158A67f125,81,72,9,0,0,0,0.8888888888888888
0x8301d220fF29C4E1BFB292a2c99C21D3D03A6bF1,1,0,1,0,0,0,0.0
0x837c5F6d0E57bE3AF742570111852a96f2998394,7,6,1,0,0,0,0.8571428571428571
0x849D52316331967b6fF1198e5E32A0eB168D039d,19,15,4,0,0,0,0.7894736842105263
0x84D96968235A6A60d4F7BFAA77112bCF02e739ca,2,2,0,0,0,0,1.0
0x8539808f22F3853eDAc275eD3C114BC6878a24dB,3,2,1,0,0,0,0.6666666666666666
0x85564BCF11414fBac4C1a2FB694C16574EE4e940,24,20,4,0,0,0,0.8333333333333334
0x857CD16a827db79369fF9920E94E22fb916D2D3D,15,14,1,0,0,0,0.9333333333333333
0x85A363699C6864248a6FfCA66e4a1A5cCf9f5567,2,2,0,0,0,0,1.0
0x865aa1825698433a0fB5b0c41bA904197E9dFEC5,1,0,1,0,0,0,0.0
0x879c2EE5aDc372d0542D65d80EbFE647Ac1A5f10,62,43,19,0,0,0,0.6935483870967742
0x87B335ff8F18be5F048cf6197ea48CcD1aec4377,36,34,2,0,0,0,0.9444444444444444
0x87db9DC3D3c0a8f7A8D865a558b1D171A56f0491,1,1,0,0,0,0,1.0
0x881fa14F5bFD01D50Bc494245E3828f47D5BF021,10,10,0,0,0,0,1.0
0x89Eecf1A4c76d2ce8bDD0413d85989AbBEC46a5C,2,2,0,0,0,0,1.0
0x8C44F97eC20525c016E7647405fba5F6ac24a9DA,6,6,0,0,0,0,1.0
0x8D6Ab8fc513E43d3829a44DCb82b1c33fd4Aca24,1,1,0,0,0,0,1.0
0x8DcA414776Ae8478c5E2141ECdD21f716A9010d9,33,31,2,0,0,0,0.9393939393939394
0x8E49F971fE5B7EB3C05767f272f1b331ddF7459F,1,1,0,0,0,0,1.0
0x8E962Db2dDE58780e12e26bEdE5448c63532Aa4d,1,1,0,0,0,0,1.0
0x8a7E71537839B390E837343EEd1b911700500eC5,1,0,1,0,0,0,0.0
0x8b0C18d9225900aB042A4d8667cD114AC714346C,2,2,0,0,0,0,1.0
0x8b26c150F0e4870511d142a5636d7E529a2CBbbf,8,8,0,0,0,0,1.0
0x8d93471Dfd2A9D9bDc56eDee93f3fc57B8078D68,14,13,1,0,0,0,0.9285714285714286
0x8dFB82324C7c1c31a74a2bF332B4D233FC9cb703,4,4,0,0,0,0,1.0
0x8da02D597a2616e9eC0c82B2b8366B00d69da29A,1,1,0,0,0,0,1.0
0x8e471e644c71635471933f16E925326c68A30327,12,10,2,0,0,0,0.8333333333333334
0x8e9436d0B37e8482d456EAa68dD8E91793F08D58,1,1,0,0,0,0,1.0
0x8f9da872e414211692C3068707B1570B0651b281,3,3,0,0,0,0,1.0
0x8fFF1F53ffE87E5a147347839A8D199592c5F62d,1,0,1,0,0,0,0.0
0x90334Dbb7Abe874cb4c3f985AAF0370686181502,2,2,0,0,0,0,1.0
0x909850e31836fd81c404d5ed72d263C74e43183c,11,5,6,0,0,0,0.45454545454545453
0x914F2A06439ccB62d51544E4e384E1c5AEE56Fc6,4,1,3,0,0,0,0.25
0x91CcBaB90e454213c6E61FdA4662d47107C83E69,27,27,0,0,0,0,1.0
0x91e0346A89438C8084ab1827467D014C84b0f85a,32,32,0,0,0,0,1.0
0x9224bbB4E0fBE2f2f8fab55DEbC41Eb21fDfB804,3,3,0,0,0,0,1.0
0x92c776916152801d437F63DA6F63B71fe6cbE8f4,1,0,1,0,0,0,0.0
0x92e717Fd7d7beF5fC65D509FE5F8aE06B7137Fe6,1,0,1,0,0,0,0.0
0x930c54fD12Bc507DE14ce3967E715e6D9cD70ec4,220,217,3,0,0,0,0.9863636363636363
0x939E0B0e2BA104dFb6Dde6DD291dB32A615678c9,1,0,1,0,0,0,0.0
0x93f019498198E81BF4FD8aa03E7a53A467A5cA2e,1,1,0,0,0,0,1.0
0x945674691713d1E8d02832d20777B933036e49E1,21,20,1,0,0,0,0.9523809523809523
0x95EaD4F11A86DE0b44d2C7A5Fb0688Ad03c80202,41,41,0,0,0,0,1.0
0x96Affd75859Ce03949810fb30b910B20d51ad40d,6,5,1,0,0,0,0.8333333333333334
0x972F03c18d60f517FA802215AC217CAf8Ac5CF41,1,1,0,0,0,0,1.0
0x978a89B0178Ea8054A99f5BDDb0081eA6A3c27c3,1,1,0,0,0,0,1.0
0x982f5698fEBb2b8d1B9a560228ABBCEAfBB11568,198,190,8,0,0,0,0.9595959595959596
0x98eF00F6850855d9606cf1058EDfD4a1a8A4F08E,49,49,0,0,0,0,1.0
0x99eC8dc3831F67359a18420449fb028D5dCAa60f,1,0,1,0,0,0,0.0
0x9Ad6d46b64b7466a8Bf765dEae3937B58288317D,2,2,0,0,0,0,1.0
0x9B56f0341Da0139bE0D337A664dC78b7A57C482b,2,0,2,0,0,0,0.0
0x9DB3348768bd274f2b0da2094D7B67f90a2e0636,2,1,1,0,0,0,0.5
0x9E7DE5cAf1d108e8bAF21db4327cB625D8b59a66,1,0,1,0,0,0,0.0
0x9Fe686D6fAcBC5AE4433308B26e7c810ac43F3D4,1,1,0,0,0,0,1.0
0x9aDDBAab4cEb0Dd829C6d8EA5aDe0962e1dE1A4b,2,2,0,0,0,0,1.0
0x9b28fe460618b860e575f286Fb742A936Db99bA3,1,1,0,0,0,0,1.0
0x9b29085866daE2AC0611BE9C5191101CEb2c6D53,17,17,0,0,0,0,1.0
0x9b328488a8f0fa20628bb959769F0BA78de06466,22,19,3,0,0,0,0.8636363636363636
0x9b70502efAaF3470F62ca3A27F7EaB37942f4E80,18,18,0,0,0,0,1.0
0x9be0acd94D6772FbEbA3779Efb0Fc9f3BF02A22c,1,1,0,0,0,0,1.0
0x9bed1adBF31D4C6517a78b157B0648bD7C696A36,7,7,0,0,0,0,1.0
0x9bfDA54A453F503d487f2F32554dE73f03E24853,61,54,7,0,0,0,0.8852459016393442
0x9c4bd591ef895D6c5Fd63e162e66E2419bA080f8,1,0,1,0,0,0,0.0
0x9cbC6d767cEB67B5f45E673538B848697a81f365,5,5,0,0,0,0,1.0
0x9cf55A520A22ed26760AF804018dd25Dd5072694,5,1,4,0,0,0,0.2
0x9dfD533c41769A77143587f31B35B632bbF441be,7,5,2,0,0,0,0.7142857142857143
0x9dfaA6A4dC2EF1C023A7bd1fC7763d627c0B4017,1,1,0,0,0,0,1.0
0x9e5a387374958ADD656DD2908679E42643697189,4,4,0,0,0,0,1.0
0x9f1175193ABCc1060e3c7f940484d033A3bDCEF7,77,76,1,0,0,0,0.987012987012987
0x9f26EE541d54B5431d04D6a1501AF621832e50Db,74,74,0,0,0,0,1.0
0x9f643a408f3a287cA0D019176C288e2C5a8dA7c4,2,0,2,0,0,0,0.0
0xA22e567b57aF7bD580d74e3fa3066D2bA738d192,2,2,0,0,0,0,1.0
0xA2413A34E6fB168dA62C16659461274BF9Bc90c8,1,1,0,0,0,0,1.0
0xA28258957A40AE479D8B1C620ec6E3E09334ec4b,29,29,0,0,0,0,1.0
0xA2c2152f38A914f5c52dc256b35C0F30Aa1B0720,6,3,3,0,0,0,0.5
0xA311Ab5780aA036B71aAc2b71163fD03ec0DF59E,68,60,8,0,0,0,0.8823529411764706
0xA33d400E91342D6e4dcE8c5584F706b4Ea000bA6,6,4,2,0,0,0,0.6666666666666666
0xA4867d6ae55974270005E543791C51cb0B2A07dE,3,3,0,0,0,0,1.0
0xA5aaCd9faAb88D345DEb55036257913202F40c05,50,46,4,0,0,0,0.92
0xA64A17a51482F96A794C08fa3E61bB6260EEB2Ca,110,109,1,0,0,0,0.990909090909091
0xA7b12101Ac438206B87Dca404Af4456A7F141e17,75,74,1,0,0,0,0.9866666666666667
0xA867aaBd9F861d63EA451549FA429A48fb527362,117,117,0,0,0,0,1.0
0xA8BaE0Ae470BF98B017c522C985ED1F7b2a1D0E1,61,57,4,0,0,0,0.9344262295081968
0xA91385Bcb73425729e26C430d4C83380c4537bA1,2,2,0,0,0,0,1.0
0xA966cd3Fe32BaEa7b9e18DF78d9f6286d5e50ff0,2,1,1,0,0,0,0.5
0xAAD47a6f25C11F8c624A83e8b7753f3E32708dFB,2,1,1,0,0,0,0.5
0xAC33D4635f526337A67C055010D1dC68141a5BED,3,3,0,0,0,0,1.0
0xAC9ba72fb61aA7c31A95df0A8b6ebA6f41EF875e,3,1,2,0,0,0,0.3333333333333333
0xAD950bABed19971577dac5A7eb662923Da771EED,1,1,0,0,0,0,1.0
0xAFA234E08f981ddCCD4920436bd947e5E71Fa29E,1,1,0,0,0,0,1.0
0xAc6444DeDD4c87780A16477071D54c0e3a785570,4,4,0,0,0,0,1.0
0xAd6e644ccA176eE0924fBCfF3045587625261122,2,0,2,0,0,0,0.0
0xAda910ccDA8E2eB20c42210fB1584f66C6Af45d3,1,0,1,0,0,0,0.0
0xAe80Fe03cEc557C06980355eec1280c0bc528aAE,1,1,0,0,0,0,1.0
0xAfA0BB1a2060160470f9fe06fBA35dce947C8FbF,4,3,1,0,0,0,0.75
0xB011122194C0487fE9214c9FC9a73eC770e94Eae,30,28,2,0,0,0,0.9333333333333333
0xB01a495A04Ea596F470D35B44BBcEBECc26374f6,7,0,7,0,0,0,0.0
0xB2a85dA2Ecc3fFB4d3a730E119D8cAB5743096FC,6,4,2,0,0,0,0.6666666666666666
0xB34B63E1cBC4098446E22CC92bd4add523883167,1,0,1,0,0,0,0.0
0xB52F13d7AA7b6523683ffDaA37942294B0B71B06,1,0,1,0,0,0,0.0
0xB61bcAde0A7bF36B560A3F73154F317872609017,2,2,0,0,0,0,1.0
0xB69d53a22186EE820585574943431130C7a8c81A,1,0,1,0,0,0,0.0
0xB6C63a6c024CA00b2596cEb7f844616df141dF2F,4,0,4,0,0,0,0.0
0xB76C11242A7ffcD70cF07D1ED98d5F80e3321502,4,4,0,0,0,0,1.0
0xB7E69971897d02972DaCf002A0C22ff12E510fBc,32,31,1,0,0,0,0.96875
0xB876c875B463683B47fb3dbe938399950D7d8E75,8,8,0,0,0,0,1.0
0xB88B58b5473Ab14E6ce9d2279797A71C13250ACC,1,1,0,0,0,0,1.0
0xBA333F8ff556bF35D38E102a98dAF1c5F6d9D708,1,0,1,0,0,0,0.0
0xBBFe30A28485a8Bb1Bc26C28c518497f2763D502,3,3,0,0,0,0,1.0
0xBE9cCa1BEcA8A0470c9Db7510f50AffbE4d90d00,2,2,0,0,0,0,1.0
0xBEB084f2dC75E38Eac9A5C093428A541fc74ff2c,11,11,0,0,0,0,1.0
0xBEB1FD865fEEa5006c74Bcb615Ebb00F1a05d469,4,3,1,0,0,0,0.75
0xBa5A2E3e568377aBA3dB0B4BDeaDa679edD9A0bC,2,2,0,0,0,0,1.0
0xBab865a064296D18D2628014E8776723ba2E9703,1,0,1,0,0,0,0.0
0xBce3Bd1E1Cc867d6BE17924E4D53ae1cc147Dc7b,13,13,0,0,0,0,1.0
0xBf5346737A18Db7d5749FAB603F2204f7086A76c,13,13,0,0,0,0,1.0
0xC0B53221A7dbcbcE68441C26ea4DA73266D6bc20,25,23,2,0,0,0,0.92
0xC1316c97b73bDd460e2A55718E36b20D2C2D4dd1,5,4,1,0,0,0,0.8
0xC2181f8F0E73B45977379d667cD5a7edBef3FeeA,1,0,1,0,0,0,0.0
0xC261717ecfc14943595570Ed34D11Aa85C9D2364,18,18,0,0,0,0,1.0
0xC2e02535829667715E089C7c4dec3BdCB5c484F5,112,109,3,0,0,0,0.9732142857142857
0xC3D9fe15680E80f54E6156b3eF551FD92D5d54cc,1,0,1,0,0,0,0.0
0xC5060b33b82528ABF7AA8d7778e267F0fEb71792,6,6,0,0,0,0,1.0
0xC5A835CDbfC26DcD072257851537A17b2900a2bD,18,15,3,0,0,0,0.8333333333333334
0xC6D8ba7832a9A1B8ebB47D96A96733260056D996,2,1,1,0,0,0,0.5
0xC6Fece04694A1aBc42F757F03a2A6EA51F0989a0,1,1,0,0,0,0,1.0
0xC78EED7B6eF98fF11dd7f557C67AE0AbDd69227b,17,15,2,0,0,0,0.8823529411764706
0xC7FB0469194AdD5cBAfCe6E05004Fa7B472C2754,1,0,1,0,0,0,0.0
0xC7df1bCdd1d72c615e79f256F40c016A0ADB88a2,12,12,0,0,0,0,1.0
0xC81a5Ca1767c39d50Ed8012DcD699b8233Bc05Df,1,0,1,0,0,0,0.0
0xC97C2905B706eb7a69094E0d0ED7986B34Df9d25,2,2,0,0,0,0,1.0
0xCB1aF9001e941A3e04ed04FB0f169ABB6CA35aFc,1,1,0,0,0,0,1.0
0xCE83731Fa5730454e7D3A054Bf0ab1Ec6e37e8AA,1,1,0,0,0,0,1.0
0xCa32e9410368d6E190c3F8D903401CfBF1b2d37F,1,1,0,0,0,0,1.0
0xCcA4eD05c36A61676c5369f5122E57E56Eba2fAE,1,1,0,0,0,0,1.0
0xCe148fe5e6F1B3B6a2F5E3d3c43D12dc6555779A,1,1,0,0,0,0,1.0
0xD0061DeBa693BAbCC3755d5FBe1327e923cb458F,14,10,4,0,0,0,0.7142857142857143
0xD1e9F3Cb88b83e5C5e92132013b41a3cD7570a81,1,0,1,0,0,0,0.0
0xD2A5317963Ce43ff5e8Ba6FAf0937AF69c0cC5D1,3,2,1,0,0,0,0.6666666666666666
0xD371fdEEB82f77cb5EfC0e433485c1669Bd0Ca74,3,2,1,0,0,0,0.6666666666666666
0xD390D1351aFd0FBC45dAf2D94273F1611672708a,34,33,1,0,0,0,0.9705882352941176
0xD3Fd32e76a1cA37eC408aAc47776b10Fc099F841,1,1,0,0,0,0,1.0
0xD3e27b56FfeBD6CE1C677937eB918Aa8dcaDedb1,2,2,0,0,0,0,1.0
0xD4Af88Df3c7338ee4D1C5387487A85fC8D799fD3,1,0,1,0,0,0,0.0
0xD5078a4cB0200C9C6C6944FCc578D1476e8Fc9F0,1,0,1,0,0,0,0.0
0xD5429F831374674A7D878c560C169F833F6144D2,1,1,0,0,0,0,1.0
0xD59C8cAe4be5fE5324B76825D34FB329a909D3fD,15,14,1,0,0,0,0.9333333333333333
0xD60460191a4174037B4D835f416FEAfD801e703e,6,5,1,0,0,0,0.8333333333333334
0xD64FE7851A65ae5db6Bc68c1DAFC8f7E2442f856,1,0,1,0,0,0,0.0
0xD9463BE909eBB97964d3E95E94331063707fc059,2,2,0,0,0,0,1.0
0xD952fB344DDAcC0c0e8c23cc686C10d5Dda11A97,2,2,0,0,0,0,1.0
0xD96Ef6D720D150eFC16790250777E9550d3851Af,5,4,1,0,0,0,0.8
0xD9d24d5b8b6E649D696297BdeF3bffb5be90ff49,1,1,0,0,0,0,1.0
0xD9d37AdE3131FD7aC02e80883fbC0C4570b65E47,3,3,0,0,0,0,1.0
0xDB40aE9e2CBaF17bBE68d2aE221Fa499f8E42C85,3,3,0,0,0,0,1.0
0xDEc2b9BA91c2dAf554482D42143906f382b0283b,1,0,1,0,0,0,0.0
0xDF91e03C35F29456E28BA7380d81F3106F555030,2,2,0,0,0,0,1.0
0xDdDe2bF74b6e159FE1EcdEB8eE1b058bece131E8,8,8,0,0,0,0,1.0
0xDdd5CE3Bdf841aC617f24E673745f5B1AcC9f291,61,61,0,0,0,0,1.0
0xE42Dc1a7a817377DA92b6f8e7Dd9b2a6DC806d68,1,1,0,0,0,0,1.0
0xE489605b17ccf0647325Fb92a63Df59d86e8612F,26,24,2,0,0,0,0.9230769230769231
0xE61cD5aa5FF1971f965865C4c57C77E15d258477,1,1,0,0,0,0,1.0
0xE6fe8dcb4C41741Da2524364113890c8180E36D1,1,1,0,0,0,0,1.0
0xE76eB554a28e6cAB64E8abC749593A0620b5823b,1,0,1,0,0,0,0.0
0xE834760858366715a714E8c2Ec06faa740F9E6B4,2,2,0,0,0,0,1.0
0xE8349f1DB09778a47fda6A89598a8dd24615Bb4b,20,19,1,0,0,0,0.95
0xE8503e5Aa7dA97c1929410E9d7A8784cf975212f,1,0,1,0,0,0,0.0
0xE86e325C60d1C69f6020BDf54cD17bd715Db3156,84,83,1,0,0,0,0.9880952380952381
0xE8d46923689E35a647C24d1E51313Fc45FC94610,14,14,0,0,0,0,1.0
0xE90d6144d31b90839d4d3018cB1Fa2ddC9f16ed6,1,0,1,0,0,0,0.0
0xE92b1b809333a4850Ace1f6861e19A730DFEE717,7,7,0,0,0,0,1.0
0xEE93DdE04c81a5BaA0bA348ACd07F4E232c8a918,1,1,0,0,0,0,1.0
0xEF3AD6e3fC948723eEf13662023183EeFBBe03aD,1,1,0,0,0,0,1.0
0xEFcbECe0Bc0b18ced69466F12D3044BD11A517cc,1,0,1,0,0,0,0.0
0xEa29aD75F8F2Fae17d16C299FF362e18C775ba48,1,1,0,0,0,0,1.0
0xEc3ccfaf0a160D5A09Fcd7578989F5a6B8cdc489,17,14,3,0,0,0,0.8235294117647058
0xEd5b940De6F21fcc6D1168cb78590F9AB6Cd2BA6,1,0,1,0,0,0,0.0
0xEe70D24F8754B53ACd3D7d31834d09c4a8472cdF,1,0,1,0,0,0,0.0
0xF035561dcE033DeD865E15E69dB06cfFC88d9213,364,363,1,0,0,0,0.9972527472527473
0xF2Dd3ddFc49cB2156DCae1240F78B004f61757E0,2,2,0,0,0,0,1.0
0xF2c765d0B35BcfC64edb4dC9bd74f833e05Efac7,2,0,2,0,0,0,0.0
0xF328F333984932EeEDD97ac3baff4462FDc3Ed8f,2,1,1,0,0,0,0.5
0xF3B0baDAf1Ffc24b30056e97dB9611Cc14f5D891,1,1,0,0,0,0,1.0
0xF418BD64A58d876290Ace7159F89339B3Ad3cAe5,4,3,1,0,0,0,0.75
0xF865067A5B9672f11AF8514440D9111AfD05d040,32,28,4,0,0,0,0.875
0xF86E2F89DAaA7cBAb4160c2245038CE21A993FDe,1,1,0,0,0,0,1.0
0xF8f3c0CB0645345F8b8bffD7b34e6935A47F762f,1,1,0,0,0,0,1.0
0xF936179FB3341cF2A7B272cf6632482e42cc5386,1,1,0,0,0,0,1.0
0xF9eaab27B00b9bBc8FBFA6c58DC2653bef4B461a,4,4,0,0,0,0,1.0
0xFA95d683f5AF39CBaC80Fb75Bb51D646f8780e85,4,4,0,0,0,0,1.0
0xFAe184739fBAa9c796fd0a28e96AEE2A295567e4,33,24,9,0,0,0,0.7272727272727273
0xFCAA3E25e539778edbe28c52483b31F4831708c5,4,4,0,0,0,0,1.0
0xFD4bA0A1C08E0aF938A2B1AC06E8937c8535eC93,38,38,0,0,0,0,1.0
0xFEFf3E7E11782020cBCA7d8372D5334264685cd4,5,5,0,0,0,0,1.0
0xFa0D94498C117E6A470E46D87b6B47684C56b81F,3,3,0,0,0,0,1.0
0xFaE53b889a6332009CDb4e6D48a35b36D06e1B2D,2,2,0,0,0,0,1.0
0xFc861F218EDdA7B196A1B3f0Fd6Da7010cD596FA,9,9,0,0,0,0,1.0
0xFe35c4Dfb8C8F85b4eF023f1C8D8af10859efe6D,1,1,0,0,0,0,1.0
0xFecd90B388f0f1dA91421b1A848013a0fe0c10ab,16,16,0,0,0,0,1.0
0xa07f5Ffd166Ca3Ff7567e96a0430F1496cdb470a,192,192,0,0,0,0,1.0
0xa1552A4ba8655065fa9F0697653d4AFc7F2359Fc,23,22,1,0,0,0,0.9565217391304348
0xa214fC5809f5DC6c91fB117853E3ca918e4E94B7,2,2,0,0,0,0,1.0
0xa350122a590FC6c8BEE981a06039436Fff79C02A,4,3,1,0,0,0,0.75
0xa358D4CDD7c2984Ee9aFcb6d1f3EF69872AF5e7C,2,0,2,0,0,0,0.0
0xa38526Fa20E5550B806aEB70491404506A6CB096,3,2,1,0,0,0,0.6666666666666666
0xa43a925A6D09668d8019E21a3985632F30cC2dC4,3,3,0,0,0,0,1.0
0xa4EfCeDEB8Dca527483e56B6D977f4E41A74F04f,1,1,0,0,0,0,1.0
0xa63cB29dE16607Dd5Ac18b6CB65BeAD58D04AC25,2,2,0,0,0,0,1.0
0xa7f47D14f781C3768eF69060Ee458B711650a42c,2,1,1,0,0,0,0.5
0xa81fa36C51C95b52431038352D3D452C5De5E6e8,1,1,0,0,0,0,1.0
0xa9D9b530CA87f9Ce19fCb4ef60DBBDafEbC302a0,2,2,0,0,0,0,1.0
0xa9aA6A7B2e9A7C2ad628E096C5EFa148a6754F89,1,0,1,0,0,0,0.0
0xaB6AFA507adFac8A2c22C85716CB74156c897D4B,31,29,2,0,0,0,0.9354838709677419
0xaE996BF0a9D122ce1DdDEfe7732920b6c1539C29,1,0,1,0,0,0,0.0
0xaeaD6593710Bf28bF4848b24F4ed1F130773d7E6,32,32,0,0,0,0,1.0
0xafEb94308636DB74385eC71346BE389F3624ea84,1,1,0,0,0,0,1.0
0xb1D285c49054c7B4D24228Ad3dd3d9a0796e2d16,3,0,3,0,0,0,0.0
0xb3522064694Ac9870Dbf00eEBC2712762193Bb64,1,0,1,0,0,0,0.0
0xb3918A0Ef94590a0efbCD117B0f2C26bC280a5D4,1,1,0,0,0,0,1.0
0xb3A5cfb7776A4e11fE570C3698837D5b2217Ad00,1,0,1,0,0,0,0.0
0xb3b5104063A5E1FAcf6503D9Ed4923622ddaF6CC,1,1,0,0,0,0,1.0
0xb5351C351D7e862274FF77D6075176Bb76fc90cf,1,0,1,0,0,0,0.0
0xb792580EEd6b9C8210bd7263d7889Eca8e77cd21,1,1,0,0,0,0,1.0
0xb841a0A64399e0c391629EDE0ad2cE6336351b33,67,67,0,0,0,0,1.0
0xb923f709B14aE089f2C25Af7f02D026447eA4B1e,1,0,1,0,0,0,0.0
0xb92580BF7A308F8Aa6f08a6721f2eE289f8DB3A1,1,1,0,0,0,0,1.0
0xbC192A222F215783b24EFeD1B63B5E7349ee0d81,6,6,0,0,0,0,1.0
0xbC6197BFf0316c808456a36658807DCb199bC175,4,1,3,0,0,0,0.25
0xbDC5BD830a8ee51459b14f102C2A7C49628ADC88,1,1,0,0,0,0,1.0
0xbDd7d0D0ff36A9F333846D4a149C86b51E3407Ae,30,27,3,0,0,0,0.9
0xbE18DAabFf5a5CF8e38E42864cfbaADf06dBb35d,2,0,2,0,0,0,0.0
0xbF17b03d80104338Db335847fdb0c251bA5f2eDe,8,6,2,0,0,0,0.75
0xc01861Eb57Bf5508E65ebc98312A15390a52134e,2,2,0,0,0,0,1.0
0xc189f7f9bb4e32b570Acd4177eC653cb512eeF1d,1,0,1,0,0,0,0.0
0xc1b5Bcbc94E6127aC3ee4054d0664E4f6aFe45d3,1,0,1,0,0,0,0.0
0xc26F827F1b8CF661a7bCA954bB21EB6138A27101,16,16,0,0,0,0,1.0
0xc29c6F66E771f602c9DcdB19485e5284C59c6915,13,10,3,0,0,0,0.7692307692307693
0xc30A1dfC9C42648210aA472bDc02Df98232e4820,27,23,4,0,0,0,0.8518518518518519
0xc31372dB84e456193e72a162928539C8F5999Ff6,4,4,0,0,0,0,1.0
0xc3A1b0600BA577587B6F9441aBf5bAA9f0804819,3,3,0,0,0,0,1.0
0xc3a2C57a3DB661826810E7CddeDCBdf12f762070,2,0,2,0,0,0,0.0
0xc43f914C4a29901301BB5A889391e2DFdBE948E7,2,0,2,0,0,0,0.0
0xc487753eB785bfa57a64DA00243dA550Ed309894,1,0,1,0,0,0,0.0
0xc495ad35FD5AE432970087773cbb87C9ec70aEbd,1,1,0,0,0,0,1.0
0xc639fAC53E86834C764b6D16304c33f850A91f1B,2,2,0,0,0,0,1.0
0xc6654898d96e97199A8d14E534fe92dd6B2674BD,1,0,1,0,0,0,0.0
0xc6d63A94B556239ccDe8905129032Dcd8627e079,55,19,36,0,0,0,0.34545454545454546
0xc728AA8d5d537cCDa6Fb05520f471EB2f5D58464,1,1,0,0,0,0,1.0
0xc764d75FE1c892bA39cAAF02eFD44aE606B52A0C,20,20,0,0,0,0,1.0
0xc7c2c428D19D507285cebd6f575A8067A63878A1,1,1,0,0,0,0,1.0
0xc8030B11Ff7052436D9670188d00890B9F48A06A,7,7,0,0,0,0,1.0
0xc80D56CDE1a23907f6AfA9703F58a14AC34a7E31,1,1,0,0,0,0,1.0
0xc8f7b747eefc216964E567C14Ec823d17D25C932,10,10,0,0,0,0,1.0
0xc9327D156b05A5b83D2eB1251EFa1d2ff7A23850,2,0,2,0,0,0,0.0
0xc9d486048A9B82172F6f2A2ce6D9024c9D1097dC,9,9,0,0,0,0,1.0
0xcD69BD84f20eA1919CB842D4421Ba7e4Cb99a427,16,13,3,0,0,0,0.8125
0xcD7D37Ec9C19A0E0BE88e72b410aD595b9E9F0E9,1,1,0,0,0,0,1.0
0xcEC2E61e02183B460eCc024b06079D5A83D141BE,1,0,1,0,0,0,0.0
0xcF0046D22dDc07060576173210FcD7D5375FB4C5,1,0,1,0,0,0,0.0
0xcF9e1519EF0E61Be9e36809268f481D09DBb3764,3,1,2,0,0,0,0.3333333333333333
0xcc727fcBD0232ff9168b6EF361874c1da5183ac2,1,1,0,0,0,0,1.0
0xcdd7a9faf35D07FD4Aa420C398108f9E0af9ceDF,3,3,0,0,0,0,1.0
0xcec06DA38fB008b2934B4163f690438F117D80E6,2,1,1,0,0,0,0.5
0xd05169ddafA63b6b75B8791a2f1F8665bd6357aF,3,3,0,0,0,0,1.0
0xd0eA237f5782373Cf947bF74379325746Eb48C80,14,13,1,0,0,0,0.9285714285714286
0xd583122180fFB695b6FB0ECB500819B187C87362,24,23,1,0,0,0,0.9583333333333334
0xdA1A3cc89879DaE1aB0e00AE2426bA64E483c158,4,4,0,0,0,0,1.0
0xdB3937Ae94C803902f7BDf82f32B7AE0De082b18,11,7,4,0,0,0,0.6363636363636364
0xdE262C51a45DdD0A40538b7E140efdc3C363Cbc6,18,18,0,0,0,0,1.0
0xda8C5db86aa21547d55625b695A0351FCd561fD2,28,28,0,0,0,0,1.0
0xdac042B2a02FCc18b09B9597fd15FAa169dD7e60,1,1,0,0,0,0,1.0
0xdceFd7f01d32041CDC88D00296363BcC78658d10,9,7,2,0,0,0,0.7777777777777778
0xddE50755a92C2c27865749d61675AD6cFf1D3399,1,1,0,0,0,0,1.0
0xe08C55b3722b9Faa2473C5a2EbA33BEA30ba7D26,2,2,0,0,0,0,1.0
0xe23D3950576A689C744C8A43ed4D8655DfC78940,3,3,0,0,0,0,1.0
0xe4230c0E536b704f82cb435876B4907cb1F66c13,137,135,2,0,0,0,0.9854014598540146
0xe4CDe93c6C614E896EEc9b327e785c041731A9b0,1,1,0,0,0,0,1.0
0xe4c0F9FF0cAdc8C3a4f7EDb5158Dcde609e7e0D2,2,0,2,0,0,0,0.0
0xe505A7cb328a873aa2B872171d1Bc09723b7C21F,1,0,1,0,0,0,0.0
0xe51aA7a47b80b2a16e6BA10093484bcFeaEc49aE,1,1,0,0,0,0,1.0
0xe599435b865ceF666F304031f54DfA3fB2E1bAdF,7,7,0,0,0,0,1.0
0xe5DD78C224F26E306c84A9B1aa2DEF30bdf15835,34,30,4,0,0,0,0.8823529411764706
0xe5E16307686148394652e99B6894B73E1F927C33,2,2,0,0,0,0,1.0
0xe5d067D8634E109C077192c34C972A10Ee6FC731,1,1,0,0,0,0,1.0
0xe6CBb459154CeD1Fa8AFC38FB1acCaBdB38d5c4f,1,1,0,0,0,0,1.0
0xe7275240C52FC4316277547655C73C10529D345a,1,1,0,0,0,0,1.0
0xe95a8F9818d6D8685D1177630415BD3738d29147,3,2,1,0,0,0,0.6666666666666666
0xeA7686aCA004eCDFd0dCB20004fa6B9BA6C80eD2,1,0,1,0,0,0,0.0
0xeAFc358a20a37Ec515F39Be677D75eB670A7F681,1,0,1,0,0,0,0.0
0xeBDCFbe61fC46014E61C9BCd2Cb643341aABb4De,3,0,3,0,0,0,0.0
0xeD42c877297DE0440Ca6333CeEDEe2D580aad174,9,9,0,0,0,0,1.0
